timeSec,positionX,positionY,yawRad,surgeVelocity,swayVelocity,yawRate,currentX,currentY,forceXBody,forceYBody,momentYaw,positionErrorNorm,yawError,forceNorm,requestedForceXBody,requestedForceYBody
2.000000000000000000e+00,2.017368603865839383e+00,-9.324602244825852537e-01,3.146198633958929847e-02,-1.443957567999166969e+00,9.524385694960096904e-01,-1.316619254750643064e-01,3.741372682672325367e-01,-8.213555240472900087e-02,-2.833538547059407264e+01,-1.288484142199838756e+00,6.997497749264798284e-01,2.222444184699746028e+00,-3.146198633958929847e-02,2.836466571549635418e+01,-2.833538547059407264e+01,-1.288484142199838756e+00
2.050000000000000266e+00,1.962505541472474802e+00,-8.917924890774308055e-01,2.516593931045951749e-02,-1.447005735686109018e+00,9.211626183075664054e-01,-1.202811434778159327e-01,3.759988915397178832e-01,-8.112861480773379819e-02,-2.633051045484214470e+01,-2.066007426844715944e+00,6.699267188261197603e-01,2.155625627024574609e+00,-2.516593931045951749e-02,2.641144008758948658e+01,-2.633051045484214470e+01,-2.066007426844715944e+00
2.100000000000000089e+00,1.907956047159599988e+00,-8.521987011997679273e-01,1.941913985205667714e-02,-1.447375558928509554e+00,8.898518248194245972e-01,-1.096850459300122427e-01,3.778374578156999952e-01,-8.013015851333817052e-02,-2.443151471228004112e+01,-2.713444647687452527e+00,6.391363908083302903e-01,2.089626498735948079e+00,-1.941913985205667714e-02,2.458173494675304127e+01,-2.443151471228004112e+01,-2.713444647687452527e+00
2.149999999999999911e+00,1.853809077855734566e+00,-8.137143346361965790e-01,1.418322325170429110e-02,-1.445267404897426555e+00,8.586757636016667528e-01,-9.983915895091408088e-02,3.796522199387012408e-01,-7.914196117957700283e-02,-2.263763701668358053e+01,-3.245487030764770076e+00,6.078069288318448393e-01,2.024534295963582142e+00,-1.418322325170429110e-02,2.286910133271495837e+01,-2.263763701668358053e+01,-3.245487030764770076e+00
2.200000000000000178e+00,1.800147045542140445e+00,-7.763659770895033896e-01,9.421573436534824708e-03,-1.440875961136457217e+00,8.277797093787017113e-01,-9.070801962252088291e-02,3.814426085320862247e-01,-7.816566953020465114e-02,-2.094747953258186257e+01,-3.675556856486537960e+00,5.763015370736854770e-01,1.960426870851406322e+00,-9.421573436534824708e-03,2.126750142760548101e+01,-2.094747953258186257e+01,-3.675556856486537960e+00
2.250000000000000000e+00,1.747046056360582522e+00,-7.401721699398029486e-01,5.099360497302196649e-03,-1.434389540696633381e+00,7.972870359805566132e-01,-8.225564890684829156e-02,3.832082152051934920e-01,-7.720280413687460874e-02,-1.935910717340375342e+01,-4.015870981965040443e+00,5.449258584652274529e-01,1.897373122029101467e+00,-5.099360497302196649e-03,1.977124807125543171e+01,-1.935910717340375342e+01,-4.015870981965040443e+00
2.300000000000000266e+00,1.694576129742364046e+00,-7.051442098181645024e-01,1.183556393029583376e-03,-1.425989532733672016e+00,7.673014584453951015e-01,-7.444595213918922538e-02,3.849487765232150194e-01,-7.625476380174484037e-02,-1.787013803950511104e+01,-4.277508894869045619e+00,5.139346537473459264e-01,1.835433631633868856e+00,-1.183556393029583376e-03,1.837495349372758113e+01,-1.787013803950511104e+01,-4.277508894869045619e+00
2.350000000000000089e+00,1.642801404881347294e+00,-6.712869089300979031e-01,-2.357067750733854439e-03,-1.415849983563795877e+00,7.379091172796204967e-01,-6.724305536085931068e-02,3.866641588020768294e-01,-7.532282968696349390e-02,-1.647782502207374478e+01,-4.470483453156114173e+00,4.835378411503202800e-01,1.774661254995176130e+00,2.357067750733854439e-03,1.707348645599434178e+01,-1.647782502207374478e+01,-4.470483453156114173e+00
2.400000000000000355e+00,1.591780340121862425e+00,-6.385993120527512223e-01,-5.551959730756728106e-03,-1.404137293637348405e+00,7.091805063033475021e-01,-6.061158497449963684e-02,3.883543437698425693e-01,-7.440816930245333638e-02,-1.517912884678146490e+01,-4.603812766321296657e+00,4.539059476230244972e-01,1.715101668284629621e+00,5.551959730756728106e-03,1.586193697297199989e+01,-1.517912884678146490e+01,-4.603812766321296657e+00
2.450000000000000178e+00,1.541565909354660757e+00,-6.070753689715125967e-01,-8.428817078800499019e-03,-1.391010016585878750e+00,6.811722474649494208e-01,-5.451689748576619282e-02,3.900194151193273617e-01,-7.351184043385704248e-02,-1.397078296297267563e+01,-4.685591947987608918e+00,4.251750194249881432e-01,1.656793878699568401e+00,8.428817078800499019e-03,1.473558782341355666e+01,-1.397078296297267563e+01,-4.685591947987608918e+00
2.500000000000000000e+00,1.492205798286225127e+00,-5.767045618368494830e-01,-1.101362825635421316e-02,-1.376618747350081939e+00,6.539287175483707859e-01,-4.892526543354232260e-02,3.916595459623041231e-01,-7.263479506795064711e-02,-1.284935077142051973e+01,-4.723063715210915170e+00,3.974510368692800721e-01,1.599770701095148295e+00,1.101362825635421316e-02,1.368989211443782850e+01,-1.284935077142051973e+01,-4.723063715210915170e+00
2.550000000000000266e+00,1.443742602442998457e+00,-5.474724875257189760e-01,-1.333072217943653826e-02,-1.361106087341179327e+00,6.274835328709711391e-01,-4.380402500312613467e-02,3.932749871836159761e-01,-7.177788335275570031e-02,-1.181127573582534929e+01,-4.722687026652017117e+00,3.708138750770656467e-01,1.544059204404572228e+00,1.333072217943653826e-02,1.272045625201407226e+01,-1.181127573582534929e+01,-4.722687026652017117e+00
2.600000000000000089e+00,1.396214027966355964e+00,-5.193613955965209472e-01,-1.540282428214467814e-02,-1.344606675579217203e+00,6.018608989264585540e-01,-3.912169025972357661e-02,3.948660566834157337e-01,-7.094185761346678831e-02,-1.085292494829724319e+01,-4.690203140642843493e+00,3.453208497857547243e-01,1.489681130687370292e+00,1.540282428214467814e-02,1.182302776085164631e+01,-1.085292494829724319e+01,-4.690203140642843493e+00
2.650000000000000355e+00,1.349653095620887866e+00,-4.923506828433656946e-01,-1.725111756163810739e-02,-1.327247275752049704e+00,5.770768325130029019e-01,-3.484803842969205756e-02,3.964331294874166023e-01,-7.012737643264624343e-02,-9.970626723680918957e+00,-4.630698636679214886e+00,3.210098845490854114e-01,1.436653289216077267e+00,1.725111756163810739e-02,1.099348748699532763e+01,-9.970626723680918957e+00,-4.630698636679214886e+00
2.700000000000000178e+00,1.304088347953558991e+00,-4.664173457940706813e-01,-1.889530725686139334e-02,-1.309146910121654184e+00,5.531402642434564143e-01,-3.095417019112652046e-02,3.979766286982652779e-01,-6.933500879343630630e-02,-9.160702787147155135e+00,-4.548665081961503986e+00,2.979023330840007144e-01,1.384987927646240680e+00,1.889530725686139334e-02,1.022784579382684633e+01,-9.160702787147155135e+00,-4.548665081961503986e+00
2.750000000000000000e+00,1.259544059182002851e+00,-4.415363927654243348e-01,-2.035368800067960393e-02,-1.290417032150735777e+00,5.300540295015082615e-01,-2.741254851049380881e-02,3.994970172557678056e-01,-6.856523827735526433e-02,-8.419495598330618336e+00,-4.448055140468826885e+00,2.760054880595558258e-01,1.334693082006863429e+00,2.035368800067960393e-02,9.522242417779533952e+00,-8.419495598330618336e+00,-4.448055140468826885e+00
2.800000000000000266e+00,1.216040447135990021e+00,-4.176812172966956616e-01,-2.164321245217371015e-02,-1.271161730619240871e+00,5.078157559192300052e-01,-2.419701917516958040e-02,4.009947904695473908e-01,-6.781846730315689575e-02,-7.743391326884053960e+00,-4.332335017964527246e+00,2.553148052881634156e-01,1.285772906991412778e+00,2.164321245217371015e-02,8.872949675792424884e+00,-7.743391326884053960e+00,-4.332335017964527246e+00
