timeSec,positionX,positionY,positionZ,positionErrorM,speedMps,insideBox,currentX,currentY,currentZ,forceX,forceY,forceZ
3.200000000000000178e+00,2.236545108370800172e-01,2.260194935367417779e-01,-9.105419952248859639e-02,3.307522016964663525e-01,3.024241827976161257e-01,1.000000000000000000e+00,6.870618646845609578e-02,-2.344498885791213849e-01,-3.774843310946934816e-02,-2.963195443153381348e+00,9.604580402374267578e+00,-6.020004749298092372e-01
3.250000000000000000e+00,2.123742415865418898e-01,2.196678548175028667e-01,-8.542502270902548045e-02,3.172604914489352557e-01,2.823298924177894964e-01,1.000000000000000000e+00,6.962808437070275303e-02,-2.346241551439058048e-01,-3.802576446946129285e-02,5.388796329498291016e-01,4.104580402374267578e+00,-6.102000474929809570e+00
3.300000000000000266e+00,2.011324890215873962e-01,2.141146377462812000e-01,-8.014146156228087181e-02,3.045028901317337611e-01,2.721258818731929763e-01,1.000000000000000000e+00,7.055464546996637054e-02,-2.347956955741489216e-01,-3.830034848451166485e-02,-4.961120367050170898e+00,9.604580402374267578e+00,-6.020004749298092372e-01
3.350000000000000089e+00,1.905024714053286106e-01,2.087566683243182175e-01,-7.576398181797862341e-02,2.925930947960365680e-01,2.536670571914603767e-01,1.000000000000000000e+00,7.148583061917834769e-02,-2.349645063961628422e-01,-3.857216531604484855e-02,5.388796329498291016e-01,4.104580402374267578e+00,-6.102000474929809570e+00
3.400000000000000355e+00,1.803132299981307918e-01,2.041592300355670186e-01,-7.168619318812805008e-02,2.816607221727587262e-01,2.379793599308718810e-01,1.000000000000000000e+00,7.242160047590463778e-02,-2.351305841915342643e-01,-3.884119532541301795e-02,-8.989435434341430664e-01,9.604580402374267578e+00,-6.020004749298092372e-01
3.450000000000000178e+00,1.701899343259716257e-01,1.997205800307299273e-01,-6.847027309213495061e-02,2.711846273869543689e-01,2.302388943642748320e-01,1.000000000000000000e+00,7.336191550400798789e-02,-2.352939255971934485e-01,-3.910741907531498779e-02,-4.355562329292297363e+00,4.104580402374267578e+00,-6.102000474929809570e+00
3.500000000000000000e+00,1.607047996288375469e-01,1.960073792876237675e-01,-6.551147866504278272e-02,2.617951091900450056e-01,2.121415607024450534e-01,1.000000000000000000e+00,7.430673597531835262e-02,-2.354545273054825527e-01,-3.937081733120065263e-02,1.144437670707702859e+00,9.604580402374267578e+00,-6.020004749298092372e-01
3.550000000000000266e+00,1.512627581147409084e-01,1.924192108070943152e-01,-6.337357289918091330e-02,2.528275784445032093e-01,2.064923650523619592e-01,1.000000000000000000e+00,7.525602197131135707e-02,-2.356123860642224677e-01,-3.963137106266063220e-02,-4.355562329292297363e+00,4.104580402374267578e+00,-6.102000474929809570e+00
3.600000000000000089e+00,1.424368986648847646e-01,1.890456479897338060e-01,-6.145333897255304823e-02,2.445466008678192638e-01,1.928357015122094398e-01,1.000000000000000000e+00,7.620973338479489212e-02,-2.357674986767786807e-01,-3.988906144480112298e-02,1.144437670707702859e+00,5.012288689613342285e+00,-6.020004749298092372e-01
3.650000000000000355e+00,1.339017674540641245e-01,1.862639861446782619e-01,-6.031600862363234450e-02,2.371960723918363212e-01,1.809747250073758529e-01,1.000000000000000000e+00,7.716782992160357846e-02,-2.359198620021261128e-01,-4.014386985960413656e-02,-1.775339245796203613e+00,8.714324235916137695e+00,-6.102000474929809570e+00
3.700000000000000178e+00,1.262211834171956537e-01,1.834788317982631034e-01,-5.935977862915874093e-02,2.304774439727137469e-01,1.645148402826749068e-01,1.000000000000000000e+00,7.813027110230127970e-02,-2.360694729549126514e-01,-4.039577789727256951e-02,3.724660754203796831e+00,3.214324235916137251e+00,-6.020004749298092372e-01
3.750000000000000000e+00,1.187919970157674393e-01,1.812629572317985827e-01,-5.915124124774517878e-02,2.246478745961330015e-01,1.551082183779016188e-01,1.000000000000000000e+00,7.909701626389128992e-02,-2.362163285055215722e-01,-4.064476735756022974e-02,-1.775339245796203613e+00,8.714324235916137695e+00,-6.102000474929809570e+00
3.800000000000000266e+00,1.121795181456752138e-01,1.790218276046675050e-01,-5.908990268891060188e-02,2.193733704215169722e-01,1.396442640881760955e-01,1.000000000000000000e+00,8.006802456153432057e-02,-2.363604256801330461e-01,-4.089082025108695118e-02,3.724660754203796831e+00,3.214324235916137251e+00,-6.020004749298092372e-01
3.850000000000000089e+00,1.057820321648436090e-01,1.773290416435353012e-01,-5.974361547325537231e-02,2.149528481526934431e-01,1.329972805580008077e-01,1.000000000000000000e+00,8.104325497027424496e-02,-2.365017615607841739e-01,-4.113391880063820005e-02,-1.775339245796203613e+00,8.714324235916137695e+00,-6.102000474929809570e+00
3.900000000000000355e+00,1.001662299028104469e-01,1.755908599722766361e-01,-6.051309874619699436e-02,2.110148308499033565e-01,1.185759083050064028e-01,1.000000000000000000e+00,8.202266628677150340e-02,-2.366403332854282171e-01,-4.137404544244956128e-02,3.724660754203796831e+00,3.214324235916137251e+00,-6.020004749298092372e-01
3.950000000000000178e+00,9.473172571128712915e-02,1.739769394961955262e-01,-6.196737241367667598e-02,2.075621125749030071e-01,1.170529572641769850e-01,1.000000000000000000e+00,8.300621713104326671e-02,-2.367761380479924960e-01,-4.161118282747555686e-02,-1.775339245796203613e+00,4.829132556915283203e+00,-6.102000474929809570e+00
4.000000000000000000e+00,9.004648942082840724e-02,1.719094543130865738e-01,-6.350827916484851066e-02,2.041923903129568008e-01,1.069585484112671597e-01,1.000000000000000000e+00,8.399386594821318941e-02,-2.369091730984351774e-01,-4.184531382264330968e-02,3.724660754203796831e+00,-6.708674430847171299e-01,-6.020004749298092372e-01
4.049999999999999822e+00,8.551136626546902708e-02,1.699780855236718013e-01,-6.570592025265843683e-02,2.013007979992344487e-01,1.079391565389181545e-01,1.000000000000000000e+00,8.498557101026514571e-02,-2.370394357428010634e-01,-4.207642151209028958e-02,-1.775339245796203613e+00,4.829132556915283203e+00,-6.102000474929809570e+00
4.100000000000000533e+00,8.169551064319857669e-02,1.676045730572701120e-01,-6.796317909972765525e-02,1.984551412342457355e-01,1.005773991726758992e-01,1.000000000000000000e+00,8.598129041780830373e-02,-2.371669233432760759e-01,-4.230448919838641214e-02,3.724660754203796831e+00,-6.708674430847171299e-01,-6.020004749298092372e-01
4.150000000000000355e+00,7.800090777676711717e-02,1.653781801372321281e-01,-7.005950771642367736e-02,1.958122026355103296e-01,9.591977782338204084e-02,1.000000000000000000e+00,8.698098210184544710e-02,-2.372916333182406023e-01,-4.252950040374057356e-02,-1.775339245796203613e+00,4.829132556915283203e+00,1.497848033905029297e+00
4.200000000000000178e+00,7.475471980956917284e-02,1.627202444954823912e-01,-7.220869790041582748e-02,1.930809212608803616e-01,9.427911039256252346e-02,1.000000000000000000e+00,8.798460382555171877e-02,-2.374135631423219539e-01,-4.275143887119110808e-02,1.391003131866455078e+00,-6.708674430847171299e-01,-4.926234483718872070e-01
